Record_ID,Name,Age,Salary,Date_Joined,Department,Performance_Score,Status,Outlier_Flag,Validation_Flag,Comments
4350,Michael Case,,46068.24,2020-01-25,IT,,Inactive,,,Struggles with deadlines
1885,Jason Vargas,,,2024-12-14,Sales,,Inactive,,Invalid,Great performer
9074,Sarah Goodman,32.0,,2015-04-18,IT,2.26,On Leave,Normal,Invalid,Great performer
2495,Sydney Hawkins,49.0,94020.78,2015-07-18,Finance,1.85,On Leave,Normal,Valid,Struggles with deadlines
5948,Kimberly Hamilton,59.0,,2017-01-31,Sales,3.23,Inactive,Normal,Invalid,Struggles with deadlines
3037,Dr. Robert Barnett,,65756.22,2023-04-23,Marketing,,Active,,Valid,Exceeds expectations
5778,Mr. Travis Sims,,,2016-02-27,Finance,,On Leave,,Invalid,
846,Kenneth Cole,59.0,,2015-10-13,IT,2.99,Inactive,Normal,Invalid,
7968,Kevin Murphy,,200000.0,2019-12-11,Finance,3.5,Active,,Valid,
8904,Samuel Mendez,,123798.8,2019-08-28,IT,,On Leave,,Valid,Needs improvement in time management
7341,William Miller,21.0,,2021-03-10,HR,,Active,Normal,Invalid,Struggles with deadlines
9464,Kyle Taylor,,147327.75,2019-02-07,IT,3.63,Inactive,,Invalid,
9369,Victoria Thompson,40.0,,2022-02-23,Sales,,Active,Normal,Valid,Needs improvement in time management
7138,Melissa Cox,,146835.18,2020-12-25,HR,4.41,Active,,,Great performer
2965,Dr. Tyler Hernandez,40.0,,2020-08-04,Sales,4.75,Active,Normal,Valid,Needs improvement in time management
2530,Robert Braun,38.0,57253.87,2022-03-25,Finance,1.76,Active,Normal,Invalid,Needs improvement in time management
5773,Fernando Johnson,,,2015-10-31,IT,,Inactive,,,Struggles with deadlines
1049,Linda Olson,,,20-11-2021 00:04:00,Marketing,,On Leave,,Valid,Great performer
7046,Amy Williams,,,2018-01-25,Sales,,Active,,,Struggles with deadlines
1961,Jennifer Hall,,125676.25,2015-03-11,Marketing,,On Leave,,Valid,Great performer
2531,Tiffany Woods,40.0,145120.86,2020-11-20,IT,3.11,Inactive,Normal,Valid,Exceeds expectations
8430,Paul Montoya,70.0,,2018-11-20,IT,,On Leave,Outlier,Valid,Great performer
4918,Faith Johnson,,149266.89,2021-12-26,IT,,Active,Normal,Valid,
5902,Duane Pruitt,,,2023-10-30,Marketing,2.88,On Leave,,Invalid,Exceeds expectations
8287,Bethany Ochoa,,,2021-12-10,Finance,1.02,Active,,,Needs improvement in time management
4260,Mark Rosales,,36525.59,03-10-2020 06:13:29,Sales,1.92,On Leave,,,Exceeds expectations
5657,Sheri Graham,18.0,85134.83,2021-11-23,HR,3.84,Active,Outlier,Invalid,
6098,Stephanie Knox,21.0,126319.36,2018-03-03,IT,2.74,Active,Normal,Invalid,
5908,Stephanie Smith MD,,,2016-01-27,Finance,4.61,On Leave,,Valid,Needs improvement in time management
7374,Jeremiah Boyd,20.0,,2023-07-05,IT,2.67,Active,Normal,,Struggles with deadlines
2979,Gary Webster,,106656.23,2022-03-07,Sales,4.49,Active,,Valid,Struggles with deadlines
9312,Devin Nichols,,,2024-04-11,HR,3.31,Inactive,,Invalid,Struggles with deadlines
9770,Carrie Padilla,32.0,,2020-08-12,IT,,Inactive,Normal,Valid,Needs improvement in time management
6722,Shawn Cook,27.0,,2023-08-11,Finance,,On Leave,Normal,Invalid,Great performer
7843,Jason Mccormick,,66011.92,2023-02-25,HR,2.61,Active,,Valid,Great performer
8265,Michelle Cobb,,31058.34,2017-10-29,Finance,,On Leave,,Valid,Great performer
9211,Daniel Stewart,20.0,200000.0,2017-08-31,Finance,,On Leave,Normal,Valid,Struggles with deadlines
3139,Dr. William Wilkins MD,,,2022-10-13,Marketing,,On Leave,,,
8326,Elizabeth Kelly,,,2017-09-11,HR,,Active,,Invalid,
7740,Michael Garcia,,,2020-06-22,IT,,Active,Normal,Invalid,Struggles with deadlines
1827,Larry Gill,55.0,,2015-05-14,HR,2.04,Active,Normal,,Needs improvement in time management
5549,Sarah Gonzales,,,2023-03-10,Sales,2.0,Active,,Invalid,Struggles with deadlines
561,Brandon Garcia,35.0,,2018-09-27,Sales,,On Leave,Normal,,Needs improvement in time management
9255,Kimberly Garcia,62.0,85824.55,2015-07-22,Finance,,Active,Normal,,Struggles with deadlines
8436,Kristen Barrett,45.0,94114.38,2017-09-27,HR,,Active,Normal,Valid,Struggles with deadlines
5436,Dennis Griffin,,,2017-12-27,HR,4.44,Active,,Valid,Needs improvement in time management
4438,Kevin Stevens,25.0,140892.06,2015-12-06,Finance,1.8,Inactive,Normal,Valid,Exceeds expectations
1443,Andrea Wright,,130591.09,2022-08-13,HR,,Active,,Valid,Struggles with deadlines
8454,Mary Franklin,,143256.13,2024-10-01,Sales,2.82,Inactive,,,Great performer
4407,Jeffery Mcintyre,,,2022-09-06,IT,,On Leave,,Valid,
2248,David Parker,45.0,90559.14,29-09-2022 02:48:38,Sales,1.61,On Leave,Normal,Invalid,Needs improvement in time management
1690,Eric Ortega,62.0,42313.22,2018-05-02,Sales,,On Leave,Normal,Invalid,Great performer
5458,Michael Jackson,,31409.33,2015-02-24,Finance,,On Leave,,,Struggles with deadlines
9450,Jasmine Rodriguez,,,2022-03-28,Sales,,Inactive,,,Struggles with deadlines
5963,Kevin Garcia,65.0,136450.95,2018-04-29,IT,,Inactive,Normal,Invalid,Needs improvement in time management
2497,Brandon Davis,,,2016-02-14,HR,2.86,Active,,Invalid,
8611,Thomas Russell,39.0,,2023-05-17,Finance,4.49,Active,Normal,Invalid,Needs improvement in time management
341,Sergio Parker,,,2021-12-08,Marketing,,Inactive,,Valid,Exceeds expectations
2409,James Lin,28.0,,2016-11-25,Finance,,Active,Normal,Valid,Exceeds expectations
8775,Bradley Harmon,48.0,,2024-04-11,HR,2.89,Inactive,Normal,Invalid,
5783,Bryan Paul,24.0,38258.79,2020-06-04,IT,,Active,Normal,Valid,
4577,John Brown,,106174.85,2015-05-19,HR,,Inactive,,Invalid,
3726,Angela Gray,,121577.78,2019-03-25,Finance,,On Leave,,Invalid,Great performer
2786,Steven Potts,,,2017-09-13,Finance,,Active,,Valid,Exceeds expectations
1013,Sydney Middleton,,34922.48,2016-12-25,Marketing,,Active,,Valid,Struggles with deadlines
5281,Laura Jackson,,33574.7,2024-03-23,IT,3.04,Active,Normal,,Exceeds expectations
4896,Joshua Wilson MD,30.0,,2021-02-18,Marketing,2.75,On Leave,Normal,,Struggles with deadlines
7122,Jennifer Johnson,,49840.61,2020-11-13,Sales,4.05,Active,,Invalid,Struggles with deadlines
6550,Nicholas Williams,80.0,129950.46,2018-06-14,Finance,,On Leave,,Valid,Great performer
4038,Elizabeth Watkins,,,2021-10-14,Sales,,Inactive,,,
149,Theresa Drake,,,2024-10-08,HR,,Active,,Invalid,Struggles with deadlines
286,Edward Hall,66.0,,2020-05-22,HR,1.73,Active,Outlier,Invalid,Exceeds expectations
4302,Juan Baldwin,,91778.0,2018-11-28,Marketing,2.83,On Leave,,,Needs improvement in time management
8556,William Davidson,28.0,32647.01,2019-06-29,Finance,4.94,Active,Normal,Valid,
8827,Sabrina Harvey,35.0,49566.67,2019-11-08,IT,,Inactive,Normal,,
6771,Andrew Ramsey,,,2017-02-28,IT,2.13,Inactive,,Invalid,Great performer
4444,Katherine Berg,,,2019-12-28,IT,,On Leave,,Invalid,
7447,Connie Mckinney,61.0,,2021-04-04,Finance,,Inactive,Normal,Valid,Struggles with deadlines
237,Rebecca Velazquez,,,2018-08-19,Finance,,Inactive,Normal,Valid,Exceeds expectations
1601,Katherine Davis,60.0,41972.05,2017-03-27,HR,,Inactive,Normal,,Struggles with deadlines
7124,Melissa Wolfe,35.0,134976.67,2020-06-23,HR,3.92,On Leave,Normal,,Struggles with deadlines
8773,Kelly Rice,,,2017-03-17,Marketing,1.15,On Leave,,Invalid,Exceeds expectations
3084,Miss Krista Gonzalez,32.0,,2018-11-05,Sales,1.26,Active,Normal,Valid,Needs improvement in time management
633,Charles Sawyer,,99821.33,2020-12-30,HR,1.0,Active,,Valid,Great performer
6814,Kenneth Long,,,2022-05-25,Marketing,3.33,On Leave,,,
2494,Kylie Hill,,,2024-03-21,IT,4.16,Inactive,,Valid,Needs improvement in time management
2666,Robin Burns,,53449.83,2022-10-24,Finance,,On Leave,,Valid,Struggles with deadlines
8914,Bobby Marshall,40.0,,2017-02-26,HR,,Inactive,Normal,Invalid,Needs improvement in time management
8842,Claudia Dudley PhD,29.0,58364.99,2024-06-06,Finance,,Inactive,Normal,Valid,
8891,Laura Finley,,123459.98,2017-08-06,Sales,,Inactive,,Invalid,
4212,Luis Mathews,40.0,,2016-08-19,Sales,,Active,Normal,Invalid,Struggles with deadlines
3875,Christian Quinn,49.0,,2024-12-15,Marketing,,On Leave,Normal,,Exceeds expectations
2818,Brenda Dunn,32.0,,2015-12-19,Sales,5.0,On Leave,Normal,Invalid,Struggles with deadlines
8682,Wesley Lopez,,76993.29,2023-07-01,IT,3.84,Inactive,,Invalid,Struggles with deadlines
8756,Brent Nelson,,91694.21,2016-07-09,IT,4.81,On Leave,,Valid,Great performer
9906,Diane Owens,31.0,,2024-03-14,Marketing,3.53,Active,Normal,Valid,
7427,Tracy Stout,,,2024-06-17,IT,,On Leave,,Valid,Needs improvement in time management
9035,Veronica Bell,65.0,89232.33,2020-12-18,HR,2.27,Active,Normal,,Needs improvement in time management
8894,Ronald Martinez,28.0,,2019-02-23,HR,,Active,Normal,,Struggles with deadlines
9666,Steven Ortiz,80.0,36414.97,2023-12-15,Marketing,,On Leave,,Invalid,Exceeds expectations
1736,Corey Henson,,144704.24,2018-10-01,Finance,4.37,On Leave,,,Great performer
7398,Brian Reynolds,,,2016-03-05,Sales,1.34,Active,,,Struggles with deadlines
4256,Lauren Johnson,35.0,44236.31,2018-07-25,IT,,Inactive,Normal,,Exceeds expectations
9819,Julia Gibbs,46.0,,2015-08-15,HR,1.96,On Leave,Normal,,Needs improvement in time management
2476,David Sims,19.0,,2020-02-09,Marketing,,On Leave,Outlier,Valid,Struggles with deadlines
9939,Amanda Chen,25.0,124802.34,2023-02-18,Marketing,,Inactive,Normal,,Needs improvement in time management
3714,Bobby Smith,,,2024-12-16,IT,,On Leave,,,Needs improvement in time management
9434,Jeffrey Davidson,42.0,,2020-07-05,Marketing,,Active,Normal,Invalid,
1805,Douglas Harris,,,2022-11-23,IT,2.67,Inactive,,Valid,
708,Joshua Delacruz,,,2020-09-05,HR,1.49,Active,,Invalid,Exceeds expectations
9658,Sarah Wallace,69.0,,2019-08-10,IT,,Active,Outlier,Valid,
5190,Emily Santana DVM,22.0,,2021-02-13,HR,,On Leave,Normal,Invalid,
5473,Jessica Miller,65.0,,2019-07-18,Finance,,On Leave,Normal,,Exceeds expectations
73,Jennifer Nunez,,143557.6,2021-09-16,IT,3.65,Active,,,Needs improvement in time management
7844,Raymond Jones,27.0,5000.0,2019-11-03,HR,,Active,Normal,Valid,Needs improvement in time management
5102,Adrian Nguyen,48.0,,2023-08-27,Sales,4.09,Active,Normal,Invalid,Struggles with deadlines
6765,Christina Combs,80.0,125734.96,2024-12-01,Sales,,Inactive,,Invalid,Struggles with deadlines
1126,Kelly Caldwell,27.0,65389.25,27-04-2023 01:26:39,HR,,On Leave,Normal,,Needs improvement in time management
1242,Dr. April Fleming,,89301.83,2022-10-22,Sales,1.27,On Leave,,Invalid,Struggles with deadlines
9459,Christine Welch,,,2016-08-11,Marketing,,Inactive,,Valid,Great performer
2350,Nathan Griffin Jr.,80.0,,2024-01-27,IT,1.82,On Leave,Normal,Valid,Needs improvement in time management
6603,Wanda Scott,24.0,60675.04,2018-08-18,HR,,On Leave,Normal,Invalid,Needs improvement in time management
6781,Jennifer Baxter,,61046.75,2015-03-17,Sales,,On Leave,,Valid,Struggles with deadlines
4359,Alexandra Avila,,53648.98,24-07-2020 12:11:47,HR,1.6,Inactive,,,Struggles with deadlines
1344,Ian Watson,15.0,90817.54,2023-07-13,Sales,,Inactive,Normal,Invalid,Struggles with deadlines
1447,Erin Martinez,54.0,139352.61,2021-06-14,Finance,,Inactive,Normal,Valid,Great performer
9117,Daniel Fowler,25.0,,2021-01-27,HR,3.27,Inactive,Normal,Invalid,Great performer
2125,Jeremy Garrett,,66571.08,2023-10-03,Sales,,Inactive,,,Struggles with deadlines
8633,Tamara Martin,,,2021-02-19,IT,1.36,On Leave,,Invalid,Great performer
6653,Wendy Wright,,68163.04,2023-02-01,Sales,,Inactive,,,Great performer
1101,Jill Rodriguez,26.0,66625.78,2022-09-29,HR,,Inactive,Normal,Valid,Exceeds expectations
7328,Kenneth Rodriguez,,,19-10-2023 02:00:18,Finance,,Active,,Invalid,Needs improvement in time management
7623,Caitlin Carpenter,,,2016-10-20,Marketing,4.25,Inactive,,,Struggles with deadlines
988,Victoria Clark,,,2017-07-06,Finance,,Active,Normal,,
2853,Charles Baker,52.0,,2019-05-11,Marketing,2.02,Inactive,Normal,Invalid,
631,Shawn Brown,,,2018-12-10,Marketing,,Inactive,,Invalid,Struggles with deadlines
1250,Michelle Flores,,,2016-05-20,Marketing,,Active,,Valid,Exceeds expectations
3180,Austin Bennett,,200000.0,2022-09-06,Sales,1.9,Active,,Invalid,Exceeds expectations
483,Sharon Booth,,,2024-12-19,IT,,On Leave,,Invalid,Needs improvement in time management
3041,Olivia Rios,,,2022-12-20,HR,4.36,Active,,Invalid,Struggles with deadlines
5011,Destiny Horn,,,2023-08-09,Sales,2.86,On Leave,,Valid,Struggles with deadlines
9170,Courtney Watson,40.0,,03-11-2020 10:53:39,IT,,On Leave,Normal,Invalid,Struggles with deadlines
7001,Susan Lyons,62.0,144018.64,2019-03-22,IT,1.04,On Leave,Normal,Invalid,Struggles with deadlines
3274,Danielle Simpson,63.0,96331.23,2017-10-10,Marketing,3.0,On Leave,Normal,Invalid,Exceeds expectations
7228,Austin Hamilton,,,2020-12-17,Sales,4.15,Inactive,,Invalid,Struggles with deadlines
3684,Annette Collins,,149005.09,2020-08-01,HR,2.71,Active,,Invalid,Great performer
6675,James Miller,21.0,44427.11,2023-01-05,Finance,4.16,Inactive,Normal,,Needs improvement in time management
6808,David Hutchinson,,,2018-11-04,IT,2.97,Active,,Invalid,Exceeds expectations
1795,Christy Sims,20.0,73085.44,2022-11-21,Marketing,,Active,Normal,Invalid,Needs improvement in time management
1317,Erika Campbell,63.0,,2017-07-12,IT,1.01,Active,Normal,,Exceeds expectations
3226,Paula Thomas,,,2018-10-30,Finance,1.46,Active,,,Exceeds expectations
1073,Leah Cardenas,,,18-09-2022 04:50:44,Sales,,Active,,Valid,
4816,Rhonda Shaw,24.0,93614.12,2024-06-04,Finance,2.14,Inactive,Normal,Invalid,Struggles with deadlines
8876,Jacob Collins,68.0,,2017-01-10,IT,1.91,Inactive,Outlier,,Needs improvement in time management
5753,Patricia Marshall MD,27.0,5000.0,2020-04-07,Finance,,Inactive,Normal,Valid,Great performer
9609,Lisa Johnson,69.0,54238.6,2024-03-27,Sales,,Inactive,Outlier,Invalid,Needs improvement in time management
4617,Charles Wilson,,58955.28,2017-09-10,HR,,Inactive,,,Needs improvement in time management
3098,Nicholas Larson,,114165.52,2022-04-24,Finance,1.45,On Leave,,Invalid,
6870,Scott Butler,41.0,,2018-07-10,Finance,,Active,Normal,,Needs improvement in time management
1301,Eileen Friedman,22.0,,2016-05-07,Sales,,Active,Normal,Invalid,Exceeds expectations
7286,Eric Clark,,72217.93,2019-04-04,Finance,3.74,Inactive,Normal,Valid,Needs improvement in time management
6285,Jasmine Payne,51.0,,2019-10-31,IT,,Inactive,Normal,,
5496,Kristin Matthews,,101433.92,2019-09-28,Marketing,,Inactive,Normal,Invalid,Needs improvement in time management
5292,Jennifer Rivera MD,,,2018-09-30,HR,,Inactive,,,Struggles with deadlines
1799,Sarah Walter,51.0,,2024-03-23,Finance,3.28,On Leave,Normal,,
5204,Steven Poole,26.0,,2023-02-06,HR,2.57,On Leave,Normal,Valid,
8228,Rachel Chan,,,2020-01-20,HR,,Inactive,,,Needs improvement in time management
5048,Mark Craig,,,2022-02-27,Finance,,On Leave,,,
6442,Cindy Suarez,36.0,,2022-08-24,Sales,3.63,On Leave,Normal,,Great performer
8637,Christopher Smith,49.0,,2016-07-04,HR,,Inactive,Normal,,Struggles with deadlines
8106,John Miller,33.0,,2020-02-22,Sales,,Active,Normal,,Struggles with deadlines
2360,Brittany Morse,27.0,,2017-01-19,HR,,Inactive,Normal,,Needs improvement in time management
9852,Richard Gonzalez,48.0,,28-08-2023 01:32:38,Sales,,Inactive,Normal,Valid,Struggles with deadlines
3655,Kristy Harrison,,,2023-02-15,Sales,,Inactive,,,
7053,Sydney Sanchez DDS,33.0,200000.0,2020-01-22,HR,,On Leave,Normal,Invalid,Great performer
1287,Joan Soto,59.0,,2017-04-05,Sales,,Active,Normal,Valid,
8529,Brian Lewis,,,2020-11-08,Finance,,Inactive,,Valid,Great performer
4446,Harold Turner,25.0,,2023-09-20,HR,1.37,On Leave,Normal,Invalid,Great performer
2138,Kristen Brown,,55884.21,2017-10-09,Sales,,On Leave,Normal,Valid,Struggles with deadlines
6788,Mary Burke,30.0,,2018-08-05,Finance,1.68,Inactive,Normal,,Needs improvement in time management
2566,Philip Solomon,,,2015-07-25,Finance,,Inactive,,,Needs improvement in time management
6332,William Stokes,22.0,,2021-10-29,Finance,,On Leave,Normal,Valid,Struggles with deadlines
9422,Gabrielle Gaines,,,2023-06-29,Marketing,2.03,On Leave,,,Exceeds expectations
6895,Julie Collier,,145782.83,2022-12-09,IT,,Active,,Invalid,Struggles with deadlines
9000,Amanda Cummings,18.0,86939.99,2020-07-11,Finance,,Inactive,Outlier,,Needs improvement in time management
8565,Christine Campbell,,,2021-02-14,Finance,,On Leave,,,Great performer
7152,Bonnie Hernandez,67.0,,2019-05-10,Sales,,On Leave,Outlier,Invalid,Great performer
964,Roger Hudson,,31279.32,2020-01-21,IT,1.44,On Leave,,Invalid,Exceeds expectations
6013,Lauren Leach,42.0,,2021-10-11,IT,,Inactive,Normal,Valid,Exceeds expectations
4883,Yolanda Sanchez,,,01-02-2022 20:11:19,IT,,Inactive,,Valid,Needs improvement in time management
141,Kayla Ramirez,80.0,51817.12,2023-12-06,Sales,1.28,Active,,,Exceeds expectations
9490,Bradley Lee,40.0,,2018-09-05,Finance,1.15,On Leave,Normal,,Needs improvement in time management
6937,Justin Lowe,40.0,,14-04-2021 20:51:50,Marketing,3.72,Inactive,Normal,Valid,Exceeds expectations
6543,Erica Mitchell,44.0,,2019-05-10,Finance,,On Leave,Normal,Valid,
5244,Nicole Murray,32.0,5000.0,2021-03-22,Sales,,On Leave,Normal,Valid,Exceeds expectations
4432,Martha Roberson,,123175.39,2017-04-28,Finance,,Inactive,,Valid,Exceeds expectations
407,Jacqueline Smith,,148027.69,2015-07-07,Finance,,On Leave,,Invalid,Great performer
8213,Jason Wagner,,,2022-01-02,Sales,,On Leave,,Valid,
8792,Kimberly Hopkins,43.0,85173.49,2016-12-07,Marketing,,Active,Normal,,Struggles with deadlines
9061,Austin Gonzalez,,,2018-02-05,HR,4.53,Active,,Invalid,Great performer
8235,Gavin Young,37.0,,05-03-2020 14:16:26,IT,2.0,On Leave,Normal,,Exceeds expectations
4400,Lisa Hancock,,,2016-09-01,Marketing,3.06,On Leave,,,Exceeds expectations
5253,James Caldwell,32.0,,2022-09-21,HR,,Active,Normal,Invalid,Struggles with deadlines
12,Anthony Bautista,33.0,58011.73,2022-04-28,IT,1.18,Active,Normal,Valid,Exceeds expectations
4761,Lauren Braun,20.0,,2018-09-27,Marketing,,Active,Normal,,
1178,Erica Smith,,144883.35,2019-05-05,HR,,On Leave,,Valid,
2864,Keith Anderson,60.0,108189.93,2020-03-03,Sales,,Inactive,Normal,Valid,
6472,Adam Collins,43.0,,2022-11-09,Marketing,,Inactive,Normal,Valid,Struggles with deadlines
6229,Philip Sanchez,52.0,,2016-05-15,HR,,Inactive,Normal,Valid,Exceeds expectations
2990,Gary Lynch,,85649.05,2015-10-01,Finance,,Inactive,,Valid,Needs improvement in time management
7118,Monique Oneal,,,2019-04-02,Finance,,On Leave,,Valid,Struggles with deadlines
7011,Sean Bowen,,54911.65,2015-10-12,IT,,On Leave,,Valid,Great performer
8986,James Hunt,,140405.4,2022-11-22,HR,,On Leave,,Valid,Needs improvement in time management
1441,Michelle Kirk,,,2022-11-18,IT,2.73,On Leave,,Valid,Needs improvement in time management
8752,Matthew Patterson,,,2020-12-05,IT,,On Leave,,,Struggles with deadlines
2876,Stephen Lara,40.0,68414.72,2017-12-15,Marketing,4.86,Active,Normal,Invalid,Great performer
9558,Allison Johnson,,40157.62,2019-01-14,IT,,Inactive,,Valid,
9236,Dawn Saunders,,,2023-04-16,IT,,On Leave,,Invalid,Struggles with deadlines
7233,Stephen Kennedy,54.0,147579.28,2018-04-19,Finance,,On Leave,Normal,,
3727,Andrew Wilson,,,2021-09-08,Marketing,,Active,,Valid,
2773,Zachary Meyer,,,2015-09-25,Sales,4.74,Active,,,Needs improvement in time management
455,Melissa Morris,21.0,77929.76,2024-08-07,HR,1.59,Inactive,Normal,,Struggles with deadlines
8190,Richard Nguyen,,,2018-08-13,Sales,,On Leave,,Invalid,Exceeds expectations
1368,Brandon Lee,25.0,,2016-11-14,IT,,Active,Normal,,Great performer
3713,Nicholas Torres,,,2021-03-11,Finance,3.32,Inactive,,Valid,Exceeds expectations
7048,Jesse Phillips,20.0,,2018-02-05,HR,,Active,Normal,Invalid,Needs improvement in time management
1389,Brian Hendrix,40.0,,2017-01-28,Sales,,Active,Normal,Valid,Exceeds expectations
1001,Jessica Garza,,68889.55,2024-11-08,Sales,,Inactive,,Valid,Exceeds expectations
7762,Thomas Smith,,120829.72,2022-06-29,Marketing,3.62,Active,Normal,,Exceeds expectations
3554,Miranda Bowman,57.0,,2017-04-22,Finance,3.78,On Leave,Normal,,Struggles with deadlines
4115,Melissa Webster,,,2023-10-17,HR,,On Leave,,Invalid,Exceeds expectations
1668,Richard Cardenas,,,2018-10-24,HR,,Inactive,,Invalid,Struggles with deadlines
3174,Amanda Bond,34.0,,2018-09-07,IT,,On Leave,Normal,Valid,Struggles with deadlines
9869,Tina Griffith,,,2021-09-18,IT,1.09,On Leave,,Valid,Exceeds expectations
489,Eric Porter,63.0,,2018-09-17,IT,,On Leave,Normal,,Exceeds expectations
3231,Joshua Kemp,,110250.48,2024-06-20,Sales,4.39,On Leave,,Invalid,
3829,Tina Cooley,31.0,128129.49,2016-02-02,IT,,Inactive,Normal,Valid,Struggles with deadlines
